customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6726,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,75.0,658.1,0
255,1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,99.85,3343.15,0
1078,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,78.75,412.1,1
6668,0,0,1,1,72,1,2,0,2,2,2,2,0,2,2,1,0,79.5,5661.7,0
6698,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1779.95,1
2870,1,0,1,0,55,1,2,1,0,0,2,2,2,2,1,1,2,104.15,5743.05,1
5146,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,25.3,25.3,1
3367,0,0,1,1,11,0,1,0,2,0,0,0,0,0,0,1,2,29.6,346.45,0
6232,0,0,1,1,30,1,0,1,0,0,2,0,0,2,1,0,2,86.45,2538.05,0
3703,0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,102.75,1
4388,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.6,55.25,0
5927,0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,1225.65,0
2965,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.5,46.4,0
4550,0,0,0,0,46,1,0,0,0,0,0,0,0,2,1,0,1,55.65,2688.85,0
6067,1,0,0,0,43,1,2,1,0,0,0,0,2,2,1,0,3,94.35,3921.3,0
3592,0,0,0,0,2,1,0,1,2,2,0,0,2,0,0,1,2,91.15,168.5,0
2389,0,1,1,0,65,1,2,1,2,0,2,0,2,2,0,0,0,105.25,6786.4,1
699,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.85,70.85,1
3897,0,1,1,0,67,1,2,1,2,0,2,0,2,2,1,1,1,107.05,7142.5,0
3525,1,0,0,0,66,0,1,0,0,0,0,2,0,0,1,0,1,29.45,1983.15,0
297,0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,74.7,1294.6,0
3283,0,1,1,0,42,1,2,1,0,2,2,0,2,0,0,1,2,95.55,3930.6,0
6415,1,0,1,1,34,1,2,0,0,0,2,0,2,2,1,0,0,77.2,2753.8,0
2405,1,0,0,0,68,1,2,0,2,2,2,0,0,2,1,1,1,76.9,5023.0,0
5389,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,686.95,0
5251,0,0,1,1,72,1,2,0,2,2,0,2,0,0,2,0,1,66.75,4760.3,0
3124,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.7,135.2,0
1189,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3561.15,0
915,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.25,24.25,1
3566,0,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,1,106.7,7009.5,0
3381,1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,7537.5,0
1164,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,948.9,0
6382,1,0,0,1,27,1,0,2,1,1,1,1,1,1,0,0,3,19.15,537.35,0
4209,1,0,0,0,53,0,1,0,0,0,2,2,2,2,1,0,1,54.9,3045.75,0
3750,0,0,1,0,56,1,0,1,2,2,2,0,2,2,1,1,1,105.6,6068.65,0
847,1,0,1,1,50,1,2,1,2,0,2,0,2,2,0,0,1,105.95,5341.8,1
6574,1,0,1,1,67,1,2,1,0,2,0,0,0,2,0,1,0,89.55,6373.1,0
1036,0,0,1,0,29,1,0,2,1,1,1,1,1,1,0,0,3,19.85,573.05,0
4465,0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,1045.25,0
3516,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.0,40.9,0
2332,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,0,2,94.55,1173.55,0
5407,1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,54.75,1338.15,1
3557,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.55,75.55,0
3759,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.1,936.85,0
2690,1,0,1,0,67,0,1,0,2,2,0,2,0,2,2,1,0,50.95,3521.7,0
6489,0,0,1,0,42,1,2,0,2,0,2,2,2,2,2,0,1,84.35,3571.6,0
6418,1,1,1,0,68,1,2,1,0,2,2,0,2,2,0,1,2,105.3,7299.65,1
5260,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,1
702,1,0,1,1,60,1,0,0,2,2,0,2,2,2,0,1,1,79.05,4663.4,0
4151,1,1,1,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.2,519.15,1
5799,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,23.75,1679.25,0
6043,1,0,0,0,17,1,0,1,0,2,2,0,0,2,0,1,1,90.95,1612.2,0
2116,1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,0,20.2,50.6,0
5269,1,1,1,1,60,1,2,1,2,0,0,0,0,0,0,1,2,80.95,4859.1,0
6270,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,19.1,529.5,0
1549,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,115.95,1
7037,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,85.5,1
6816,0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,8129.3,0
849,0,0,1,0,64,1,2,1,2,2,2,2,2,2,1,1,2,115.0,7396.15,0
3748,0,0,0,0,49,1,0,1,0,0,2,2,2,2,2,0,1,100.65,4917.75,0
5594,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,720.1,0
1278,0,0,0,0,39,1,0,0,0,2,0,0,2,0,1,1,1,58.6,2224.5,0
439,1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,214.4,0
1781,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,43.8,540.95,0
3500,0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,1010.0,0
4170,1,0,1,1,3,1,0,0,0,0,2,0,0,0,0,1,2,50.15,168.15,1
4872,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3646.8,0
2007,1,0,1,0,40,1,0,1,0,2,2,0,0,0,1,0,2,80.8,3132.75,0
5849,0,0,0,0,27,1,0,0,2,2,0,0,0,0,0,1,3,56.7,1652.95,0
3918,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,1
582,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,3,19.55,265.3,0
2689,0,0,1,1,27,1,2,2,1,1,1,1,1,1,2,0,2,24.5,761.95,0
4987,0,0,0,0,40,1,2,0,0,0,2,2,2,2,1,1,3,80.75,3208.65,0
28,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,0,19.6,471.85,0
850,1,0,0,0,3,1,2,0,0,0,0,2,2,0,0,1,3,65.25,209.9,0
1383,0,1,0,0,33,0,1,0,2,2,2,0,2,2,0,1,0,59.45,1884.65,0
1731,0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.0,2283.3004408418656,0
7027,1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,3625.2,0
1634,1,1,0,0,35,1,2,1,2,0,0,0,0,2,0,0,1,91.0,3180.5,0
1025,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2815.25,0
3265,0,1,1,1,60,1,0,0,2,2,2,2,0,2,1,1,1,74.85,4456.35,0
3001,0,1,1,1,56,1,0,0,2,0,0,2,2,2,2,1,1,72.6,4084.35,0
4071,1,1,1,0,10,1,0,1,0,2,2,2,2,0,0,1,3,92.5,934.1,1
3780,0,0,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,87.15,183.75,1
4847,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2,23.9,300.8,1
2914,0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,92.1,729.95,1
3248,0,0,1,0,18,1,0,1,0,0,2,0,2,2,0,1,1,95.95,1745.5,0
4436,1,0,1,1,13,1,0,0,0,0,0,0,2,2,1,1,2,64.75,877.35,0
6234,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,1
3919,1,0,0,0,8,1,0,0,0,0,0,0,0,2,0,1,1,54.75,438.05,0
2509,0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,4368.95,0
6373,0,1,1,0,32,1,2,1,0,0,2,0,0,0,0,0,3,79.3,2570.0,0
6149,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.85,1188.25,0
5111,0,0,1,1,62,1,2,1,2,0,0,0,2,2,2,1,0,101.15,6638.35,0
869,1,0,0,0,55,1,2,1,0,0,0,0,2,2,0,1,2,96.8,5283.95,1
5268,1,0,0,0,9,1,0,1,0,0,0,2,2,2,0,1,0,95.9,827.45,0
6339,0,0,1,1,4,1,0,0,0,2,0,2,0,0,0,0,3,56.5,235.1,1
5199,1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,1,108.6,7690.9,1
5154,0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,85.2,3969.35,1
3885,1,1,1,0,43,1,2,1,0,2,0,2,2,0,0,1,2,94.3,3953.15,0
559,1,1,0,0,52,0,1,0,0,2,0,0,2,2,0,1,2,49.15,2550.9,1
19,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.1,25.1,1
3741,1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,79.15,827.7,0
4559,0,1,1,0,66,1,2,1,0,0,2,2,2,2,1,1,1,105.95,6975.25,1
3246,1,0,1,1,17,1,2,0,2,0,2,0,2,0,1,1,0,70.35,1201.65,0
406,0,0,1,1,59,1,2,2,1,1,1,1,1,1,2,0,3,25.45,1534.05,0
4410,1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,1170.55,0
1371,1,0,1,1,38,1,2,1,0,2,2,0,2,0,0,1,2,94.65,3624.3,1
677,0,1,1,0,68,1,0,0,0,2,2,2,0,0,1,1,0,60.65,3975.9,0
3056,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,44.75,0
2570,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.65,93.55,0
2583,1,0,1,1,4,0,1,0,2,0,0,0,2,0,0,0,1,38.55,156.1,0
2382,0,0,0,0,31,1,0,0,0,2,2,2,2,2,2,0,3,79.2,2497.2,0
4442,1,0,0,0,1,1,0,0,0,0,0,0,2,2,0,1,3,62.8,62.8,0
1405,0,0,1,1,5,1,0,0,2,0,0,0,0,0,0,1,3,49.4,232.55,0
4936,1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,0,72.95,5265.55,0
4450,1,0,1,0,60,1,0,1,0,2,0,0,2,2,1,1,2,94.4,5610.25,1
307,1,0,1,0,66,1,2,0,2,2,0,2,2,2,2,0,2,85.25,5538.35,0
3689,1,1,1,0,57,1,0,1,0,2,2,0,2,0,1,1,2,90.65,5199.8,0
655,1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,4298.45,0
5402,1,0,1,1,22,1,0,1,2,0,0,0,0,0,0,0,0,75.0,1573.95,0
6634,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1790.8,0
1040,1,0,1,1,45,1,2,0,2,2,0,2,2,0,2,0,1,73.85,3371.0,0
1091,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,45.35,141.5,1
2743,1,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,101.35,1218.55,1
5102,0,0,1,1,36,1,0,2,1,1,1,1,1,1,0,0,0,19.2,702.9,0
1429,0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,104.1,3121.1,0
6394,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,50.55,50.55,1
1486,0,0,0,0,45,1,2,0,2,0,0,2,0,2,2,0,3,73.55,3349.1,0
3559,0,0,1,0,51,1,2,2,1,1,1,1,1,1,2,0,3,25.5,1281.25,0
3666,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,46.0,193.6,1
1577,0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71.0,4386.2,0
5321,0,0,0,0,12,1,0,1,0,2,0,0,0,2,0,1,2,84.6,1017.35,0
696,0,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,0,80.45,5886.85,0
1645,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,114.85,8317.95,0
2034,0,0,1,0,56,1,2,1,0,2,0,0,2,2,1,1,2,98.25,5508.35,1
3742,1,0,1,1,68,1,2,1,2,2,2,2,2,2,2,1,2,113.15,7856.0,1
2621,1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,460.25,1
186,0,0,1,0,8,1,0,1,0,2,2,0,2,2,0,0,2,101.15,842.9,1
5454,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,20.15,1337.5,0
865,0,1,0,0,27,1,2,1,2,2,2,0,2,2,1,1,0,110.5,2857.6,0
2329,0,0,0,0,34,1,2,1,2,2,2,0,2,2,0,1,3,109.8,3587.25,1
5409,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,1,85.9,3729.75,0
5414,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,837.95,1
6563,0,0,1,1,23,1,0,0,2,2,2,2,0,0,1,1,3,66.25,1533.8,0
3723,0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,112.95,6465.0,1
6268,0,0,1,0,68,1,2,1,0,2,2,2,0,0,2,0,1,90.2,6297.65,0
1461,1,0,1,0,13,1,2,0,0,0,2,0,2,2,1,1,3,75.3,989.45,1
3356,1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,1
2654,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,3,20.1,670.35,0
5571,1,0,0,0,1,0,1,0,0,2,0,2,0,2,0,1,3,44.65,44.65,1
6536,0,0,1,0,68,1,0,0,0,2,0,2,2,0,2,0,0,64.1,4326.25,0
864,1,0,1,1,5,1,0,2,1,1,1,1,1,1,0,0,3,19.45,86.05,0
3071,1,0,0,0,44,1,0,1,2,2,2,0,2,2,1,1,2,106.05,4510.8,0
1826,1,0,1,1,72,1,0,1,2,0,2,2,2,2,2,1,1,104.9,7559.55,0
949,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,94.3,424.45,1
3522,1,0,0,0,26,1,2,1,0,0,2,2,0,0,0,1,3,84.3,2281.6,0
3053,1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,503.6,1
4172,1,0,1,1,31,1,2,1,2,0,2,2,0,0,0,0,2,89.3,2823.0,0
3320,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,55.55,55.55,0
1350,0,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.35,1292.65,0
3755,1,0,1,1,51,0,1,0,2,2,2,0,2,2,1,0,2,59.3,3014.65,1
6781,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,19.7,1275.85,0
909,0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,98.4,5149.5,1
3996,1,0,0,1,13,1,0,0,2,0,0,0,0,0,0,1,1,52.1,670.65,0
6450,1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.5,676.7,1
3258,0,0,1,1,21,1,0,1,0,2,2,2,2,2,0,1,2,102.8,2110.15,1
4185,1,0,1,0,70,1,2,0,2,2,2,2,2,0,2,0,3,79.15,5536.5,0
3765,1,0,0,0,32,1,2,1,0,2,0,0,0,0,0,1,0,80.35,2596.15,1
719,0,0,1,1,56,1,2,1,2,0,2,2,2,2,0,1,3,109.6,5953.0,0
1909,1,0,0,0,21,0,1,0,0,2,0,2,0,0,0,1,3,36.0,780.15,0
1565,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.1,270.7,1
5996,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,19.6,356.15,0
1281,0,0,1,1,24,1,2,0,2,2,2,0,0,0,2,0,2,64.35,1558.65,0
2186,1,1,1,0,57,0,1,0,0,0,0,0,2,2,0,1,2,44.85,2572.95,1
1293,0,0,1,0,7,1,2,1,0,0,0,0,2,0,0,1,2,86.5,582.5,1
3535,1,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0,3,29.5,255.25,1
4,0,1,1,0,3,1,0,1,0,0,0,2,2,0,0,1,3,83.9,267.4,1
6619,0,0,0,0,64,1,2,1,0,2,2,2,2,2,2,1,1,110.5,7069.25,0
2798,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.7,168.9,0
4808,0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,3,26.0,684.05,0
3414,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.0,1849.2,0
141,0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,45.0,2196.3,0
5214,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,0,19.5,159.35,0
477,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,0,2,54.15,1312.45,0
5,0,0,0,1,9,1,0,0,0,0,0,2,2,2,0,1,1,69.4,571.45,0
1609,1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,20.35,531.6,0
4180,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,56.25,56.25,1
6929,1,0,1,1,58,0,1,0,2,2,2,0,2,0,1,0,3,50.0,2919.85,0
720,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.9,69.9,1
4966,1,0,0,0,49,1,2,1,0,2,0,0,2,2,0,0,2,98.7,4920.55,0
2150,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92.0,6474.4,0
1049,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2961.4,0
6045,1,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,3,89.85,2165.05,1
5373,1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,2,100.75,2793.55,0
3242,1,0,1,1,62,1,0,2,1,1,1,1,1,1,1,0,0,19.95,1244.8,0
6426,0,0,1,0,50,1,2,1,2,2,0,2,2,2,1,0,2,108.55,5610.7,1
1446,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,1
1789,0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,1164.3,1
1136,1,0,0,0,27,1,2,0,0,0,0,0,0,0,0,0,3,49.0,1291.35,0
2090,0,0,0,0,21,1,0,0,2,2,0,2,2,0,2,0,1,71.05,1524.85,0
5590,0,1,0,0,67,1,2,0,0,2,0,0,0,0,0,0,2,54.9,3725.5,0
5956,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,0
616,1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.1,730.1,0
2375,1,0,1,1,55,1,0,0,2,2,0,2,0,0,2,0,0,57.55,3046.4,1
1372,1,0,1,0,33,1,0,1,0,0,2,0,2,2,1,1,2,95.8,3036.75,1
1541,1,0,1,1,9,1,2,1,0,0,2,0,2,0,1,1,2,90.35,767.9,0
1092,1,1,1,0,51,1,2,1,2,0,2,0,0,2,1,1,0,93.65,4839.15,0
3196,0,0,0,0,13,0,1,0,0,0,2,0,2,2,0,0,2,49.15,649.4,0
7038,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,742.9,0
505,0,0,1,1,72,0,1,0,2,0,2,0,2,2,2,1,1,53.8,3952.45,0
2112,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,3,44.95,431.0,1
6861,1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,2276.1,0
4219,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,20.95,109.5,0
279,0,0,0,0,3,1,2,0,0,0,0,0,2,0,0,1,2,60.25,170.5,0
4893,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.75,75.75,1
6214,1,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,79.0,4801.1,0
3182,0,0,0,0,47,1,0,0,2,2,0,2,0,0,1,1,3,58.9,2813.05,0
2987,1,1,1,0,38,0,1,0,0,0,0,0,0,0,0,1,2,24.85,955.75,0
4111,1,0,1,0,20,1,0,0,2,0,0,2,0,2,1,1,3,64.15,1274.45,0
4098,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,21.0,1210.3,0
1163,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,2348.45,0
2485,0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,1,3,20.0,416.45,0
4225,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.05,79.05,1
4139,1,0,0,1,27,1,0,2,1,1,1,1,1,1,1,0,1,20.05,552.9,0
550,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.85,70.85,1
4297,0,0,1,1,70,1,2,1,0,2,2,0,2,2,1,1,2,106.5,7397.0,0
2656,0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,0,3,20.2,1277.75,0
1335,0,0,0,0,43,1,0,2,1,1,1,1,1,1,2,1,0,19.65,779.25,0
3735,0,0,1,1,64,0,1,0,0,2,0,2,2,2,2,1,2,54.6,3423.5,0
51,0,0,1,1,39,1,2,1,0,0,0,2,2,2,0,1,1,99.95,3767.4,0
6408,1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,86.1,5215.25,0
3039,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,55.0,55.0,1
6210,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,90.1,521.3,1
6469,1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,104.3,4451.85,0
578,0,0,1,0,16,1,0,1,0,2,0,0,2,2,0,1,0,94.65,1461.15,0
6474,1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,827.05,0
1312,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,90.6,6441.85,0
2779,0,1,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.4,1643.55,0
6039,1,0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,20.45,20.45,0
4042,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,973.65,0
4211,0,0,1,1,15,1,2,1,0,2,2,0,2,2,0,1,0,105.35,1559.25,0
2158,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.45,35.45,1
5969,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.4,93.4,0
60,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55,0
2901,1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,2020.9,0
2673,1,0,0,1,11,1,2,1,0,0,0,0,0,2,0,0,2,86.2,893.2,0
4342,0,0,1,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.95,1378.25,1
3298,0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,1
6068,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,249.95,1
7035,0,0,0,0,7,1,0,1,0,2,0,0,2,2,1,1,3,94.05,633.45,0
3020,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,1
5698,1,1,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,115.05,8016.6,0
167,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.75,58.85,1
3657,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,759.55,0
3375,0,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1020.75,0
6794,0,0,1,1,3,1,0,1,0,2,0,2,0,0,0,1,2,80.0,241.3,0
2860,1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,74.85,2181.75,0
5237,1,0,0,0,2,1,0,1,2,2,0,0,2,2,0,0,2,100.2,198.5,0
3953,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,1131.5,0
3968,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,2095.0,1
4053,0,0,1,1,58,1,2,1,2,2,0,0,0,2,0,1,0,93.4,5435.6,1
2892,1,1,0,0,71,1,2,1,0,2,0,2,2,2,2,1,2,106.8,7623.2,0
296,0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,5714.2,0
2659,0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.15,456.85,0
1933,0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,733.55,0
2776,1,0,1,1,57,1,0,0,2,2,0,2,0,0,1,0,3,59.6,3509.4,0
5386,1,0,1,0,42,1,2,1,0,0,2,2,2,2,0,1,0,106.15,4512.7,1
5695,0,1,1,0,56,1,2,1,0,0,0,2,0,0,0,1,0,76.85,4275.75,0
4796,1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,2,54.0,2440.25,0
3495,0,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,26.25,605.9,0
4712,0,0,1,1,5,0,1,0,0,2,0,0,0,0,0,1,2,30.5,167.2,0
4680,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,2,55.0,340.4,0
5413,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,49.9,49.9,1
3390,1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,25.15,476.8,0
4994,1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,78.3,1033.95,0
6625,0,0,0,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1639.3,1
1889,1,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,2,24.0,226.55,0
5672,1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,56.1,2386.85,0
5747,0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,6891.4,0
4131,0,0,0,0,18,1,0,0,0,0,2,0,0,0,0,1,3,50.0,892.7,0
5452,0,0,1,0,58,1,2,0,2,0,0,2,0,0,1,1,0,61.05,3478.75,0
304,0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,2145.0,1
4535,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,1
2224,1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,19.75,313.4,0
2381,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,4295.35,0
5490,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,90.05,0
3270,0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,87.6,2724.25,0
3578,1,1,1,1,66,1,2,1,0,2,2,2,2,2,1,1,2,108.45,7076.35,0
1790,1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,81.0,340.85,1
2,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,280.85,1
3573,1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,1355.45,0
